@rowCount	3257
w	d	cache	q	s
mi nitcu lo cnino cutci	I need new shoes.	mi,nitcu,lo,cnino,cutci,i,need,new,s'oes	JKQMQLNNOOOPKNOQQSMLMNLQIQNOONPORQQKRNNRNLLQONPQSVMOMOTPLPPIVNMOMPMPORLPPRMQPMOQJMPMPPNQMNLNMPMOPLOUPPSONQMTOTOMMQOOMRRQNOOOKNLOOSNOPPRNONLRNKPNPNMMNQQRROSNNORORQMOQNPNRPQOQRQQOLMPJOLJPQRNNSPQPNRPKOOMQRONNPKLNNOTRMKPPMHLMLNORQORNQPNRMONRPRPRRPLPSMNNORPGPONNSPOJPOOQKSSMKOPPOOOOOMPJPMPNQNQRLOMLOOQPSNMOSPPOLOQRVQSPPPQPQMORTPSRNJRQNPNSROPOONNKMTTPLQJPSOOQLNNJOMKMONNJMOPJNNNPNOPNSROQJNM
mi nitcu lo cnino skami	I need a new computer.	mi,nitcu,lo,cnino,skami,i,need,a,new,computer	MMRLPLNOPPPNLNOOPOOMLLHMNONNNONNSQQLTMNLMSNSROOPVQOMNNMNQPPNPLQPPMOPPOJPNRNNPNPSLMNOPRJOOHNOLPNOUKLTNOVMMPMRLNNPLOTPKSSONKOOPMMOPRKQNQRPNNNNKNSOOOONNOOOMPMMQPPNOLPOONQOMQPMRNMPRQNNMQKOQRUSRSPRQOTSKPMHNQNQLLHOMLKUTRMQQMKPNPNOMLMPPNQOMROPSPSQNQMNNPMMNNNNOPPLPTSNRNMPRNRTNRNLRPPMSMNLMSQLOMKPPORQKPMSPONMOPNPPNNMOMQOMLMQNMMONMQRRNMOQMQLSQPPPOPOOORPTLQRPPMOQJNOISSLNUNOMNMHPQONRPOOOQQRRQPL
.i mi nitcu tu'a lo'e djacu	I need water.	.i,mi,nitcu,tu'a,lo'e,djacu,i,need,water	LOQOPLSNMKJINPMNNOJMNPMMMUPOPOPNPIPQNMQMPNPPPRMQURONKQOPOMPNOPMPQNLSOQMSQNLJRNVSKNOQOSSPMKMNNPNPOJLTOORNTONURMMNMSRQPNPNLMMOQNPOPLRSONNMOLMOINNMSMPPOJMQOMOMQPQOPPONPOOOQQQOSLQOQMQPLQLKQQOOLQOQSOOPQMIORRNPSLJRRMQUTNLNTOKNPHLORMNRSNSOPQMPRMRSRQQOKQSNNQRNMQNKPPOOPLLPPKRSNQSNLRQOLROKONLPNQLQOOPOONONQQSPMRMOPRLOQKQNMQOPNQPOOOROPONPOOMPPOOOQKMNJLQSQPRQNQRPNNNMMMMLKTOMNQMNPPPMRQQRNMOOSOOK	👍
mi nitcu lo jetnu	I want the truth.	mi,nitcu,lo,jetnu,i,want,t'e,trut'	KSNQONNNTPKLOPPRPTKLNQOMNQLMRLPPONQMPMUPNJPONPNOSPORQLQONRQPPOMQRONNPORQNLMNSMSQNLNRLMONMONOKQPOJPMVPMQPPMLPMPOPPMONORPLLPPWLIPOMLPNOROROOMRKNRPKRMMQQQQONQONQNMQOPLOOMPQPMPPPONLLORNQQPQORPQMMSLSOLMPNMNOONONMLSQNOWOLLOPINSPOOOSKPQPNROTRORMPQTNLOKQJOQOROPQPMJMLMOSMPPKLNNPTRQNSOOSPNJQPOOPJSPQMONORMKQPQKOLOPMSRROOLPQLOPMOONNSNNTMOONQRMNSPMKSOPQOPPPMNOWNMPQNOJPPMOTMSJPPKOONNOROMMROOUPRN
mi nitcu lo ka cilre co xamgu	I need to study well.	mi,nitcu,lo,ka,cilre,co,xamgu,i,need,to,study,well	QNPRMNMPNRNOMONKMRNLNPNLMPMJRNLPOPLQRMTQNOPPQNLORQJRMPORPMPLONMONOOSQSNKNQSPNPSPQPLLPOQRPNSNKSQORNQUOQOOLPQRPNPOORQORQUPMOOMQKNOQOQPLMQRLNSOMQONNPKSNGQLNQQKOQQNIMQNNPONPQSNQRONQLKKJJMOQQPPOSKQPOLMOJILQOLQPMLRQMPMQONKQJLNPLKOQNOSNNPONQNOPSRKPPJQHRPNNONNLQPNLOONQQMQRQQPRRPSOORPOLRLPMLNKPNRQKLQOQPQONOPPRPPPNLPLOSNPNLPPMPOMLQPLNLPMONLQLQPRRNOLKQSPRTOMOPOOIOMNKULLQQRPPPNPOMNPKMTPNMNWQOM
mi nitcu lo ka djuno lo du'u xu kau mi ka'e sidju	I need to know if you can help.	mi,nitcu,lo,ka,djuno,du'u,xu,kau,ka'e,sidju,i,need,to,know,if,you,can,'elp	QOMOMOOPMMOMKPNNRTLOPPLNNOKOSNMLRPNOQSPRNMNRNRKOTPQMNPQNPQOLNPLLNPNNOLQNNSPQQMQPLNNNMOOPONRNKMMMOOLSPNPLPNMROORNRPQOOOTLNOQNLNOOOOQSPOONKNPMOJPPNLJQMMNPMPMORRQOMKQOQMMLMNQTSQPNRPMPOJQOQQPOUQNRONKONMIMRQLQNKLSNOQSRKLQOMKPLMLOKPMNOLRQQPNPQNQROQNOEOQNNROMNNUMKNJOMMLKRNRSNQSONSROOOQKPMNLMPOSQNKQNPPRMPNMOPOINLPOKRRONOKQOPQOPNPMKUPORULSPKTKSNOMKMTROOTRMMQNQLNPOLPJOONUMQPMQMPNQMKORMPOTPRL
mi nitcu lo ka ralte lo karce poi cnino	I need a new car.	mi,nitcu,lo,ka,ralte,karce,poi,cnino,i,need,a,new,car	LOSONNMPPNPMMNOPRQOLKOLMJPKPONPORNSIPMOLONNQPPQQYOOOMMMONRNMTMPONONONROOOPOMSORPJMNNQQPRLOKOLNNPSMOURPVOKSLTMPPNMPPOLPRPMJOQONNONROTORQRNMNMKLQPKLLKKOQQPQQMOPNQRPNNLNOMSPLPSNPOQOMNKPJNPQQMORPRQQOPLOOLOQQQONKOOPNSWPJORNKOLMQOPMQPQOONOTMMTPSPRNMOOSPOOMMPNONKNRPLPMKQNJRUNMQMSSRNOQMNPPOPPQLQPIOLLONSMOMNPPQNPMOPQPPNPPNTLOIOQQNPROMPNMQMTPMMPOOOKORSRLOQPLMQSLNMJQNJSTLPMPLHNPOLNSQQMQPOROPO
mi nitcu lo ka ralte lo skami poi cnino	I need a new computer.	mi,nitcu,lo,ka,ralte,skami,poi,cnino,i,need,a,new,computer	MMRLPLNOPPPNLNOOPOOMLLHMNONNNONNSQQLTMNLMSNSROOPVQOMNNMNQPPNPLQPPMOPPOJPNRNNPNPSLMNOPRJOOHNOLPNOUKLTNOVMMPMRLNNPLOTPKSSONKOOPMMOPRKQNQRPNNNNKNSOOOONNOOOMPMMQPPNOLPOONQOMQPMRNMPRQNNMQKOQRUSRSPRQOTSKPMHNQNQLLHOMLKUTRMQQMKPNPNOMLMPPNQOMROPSPSQNQMNNPMMNNNNOPPLPTSNRNMPRNRTNRNLRPPMSMNLMSQLOMKPPORQKPMSPONMOPNPPNNMOMQOMLMQNMMONMQRRNMOQMQLSQPPPOPOOORPTLQRPPMOQJNOISSLNUNOMNMHPQONRPOOOQQRRQPL
mi nitcu lo ka tavla do	I need to talk with you.	mi,nitcu,lo,ka,tavla,do,i,need,to,talk,wit',you	KLRNPKSPQLKMLOSQUPKQLQNMJNKMPOOOTRPPOKQOOPOQNLLPQPKRQRQSNQROOPMOMPLSORNRNNMONLURPMMPLLPONONNNOQNOQLUQORLNPKQKOPNKQPPOPSONRMRNMQOQRQRORQOKJMOKMONPNNONLNSOPNKRRNQOQNMOOLMPOOOPPSQQOJQLNLMPPRPSRNNPONMONKONRORQLLQOQMRSLNMNMLPRNLOQTQPONOOOPNMPNUPVLMMLSLPMMPQQQQLOQOMOPKHPMNQRNSPMORPOPMLOQNNLPPPVOONOQMQMSQPNLNMSPQOSLOQOMLPOMOOOLQMQPRNRPLOMOROONONLJQRTOQTOROQMMLJKIPJMPOPKPPIMONMSRPRRRQPVPJM
mi nitcu lo kansa poi se bangrxangu	I need an assistant who speaks Korean.	mi,nitcu,lo,kansa,poi,se,bangrxangu,undefined,i,need,an,assistant,w'o,speaks,korean	KNQPLMQNOMQLMNQMRSOHQPRNOKPOQOLOSSQRNRNOIMQKRLJLOQNMPRMRNROPMNJQMSSSONMNPSOORNQOMPOMOOIPOPPQMNPPMOLROOQNMNONPOMMNPROPLPOMNJNOPSOUTQNMOPMLNMPKJLROTLRSPOMRRPKRQNLNNOLNOPJPONRNLOLSNMMJNQMTPPOPSORTJLLOJLKQQKQOMQSOMOQTONMTOLQPPNORQOQOPTQOMMNTNRPPRPQMPPRNMOQJRPMMRMLNQLNQLPOQMMNLJPONNNOPLQLNLQOPNVPRNTPOONQMPQLMSPNNPNTRMLRPOMOPNQONKKLQKPOQMPMRSOQSNQPPQLTOKNPMPQONKNMPPPOOORIOOMJNOQPSLNOQRKN
mi nitcu lo nanba je lo ladru	I need some bread and milk.	mi,nitcu,lo,nanba,je,ladru,i,need,some,bread,and,milk	NNPPMQMQMONIKMPNRPNKPPPPORPMOLNMQNNNVMSNPOPOPQNRSRNNOORRNNQQLOMPPLMTNRKOQNMOSKRPHNLQMMQQOLNNNSOMMKLRNNSMOPMOQRMOIQNQSJMOKOQPNLSOLPQTSQPMOMOPLQNNRMNOJNNPQOQMNOSNMOOONOOQOOQOONUNOMPNKOLMOTQONQQQPNMLNONLRPNRROLQTIOOPPJPSNJOQMMOROPQQNSONNNMROOTSSRNMVMPQQPPJMMIPLMOONMPMOQRLNPONSSOOMONLMPNJQNNSLLJPPNQRRPROMONOLPSRNQOOPMPQQPOTKOSQMLKRPMVOPLNONNQMNPPTRRRRQQQPNOMJOKJOPQOKOMNNQMNRPQPPKRPQLNI
mi nitcu lo nu cusku da do	There's something I have to tell you.	mi,nitcu,lo,nu,cusku,da,do,t'ere's,somet'ing,i,'ave,to,tell,you	MQNPRQQOMMMJNQONTPLLMQNONQONKOPNOPMOONSMQKSQMOKMPOMLOMPQQQQPOOOOLNMMMONOLULRSOQQRJNPNNRNKOOMMSPMLQMVPNQMRMONOMRORRNKORPPOOMRMNMOPOPRMOJQJRNRJLMPQONMQLPNTPNKRQNPOLMPLMPROKLQNRRONPMNQMKPQOQQOSLPLMNMQPLNOOLNOJNRPOQNPPNOMOLNTJQOIQPQQLOSMRQSNPTQQOPMJQOKNNRLMOSLGLPONOMNMMNONNPPRPPOPONLOOSNOSKOUOOKOQMPKTPNQLNJNMRQPRSOPRLRMMOOQMONLNSPOPPTNOVMNMPPLMSPPPNTRRPNNPPNOLPKNMOVJOPMNOOORSOOKQLPVQNM
mi nitcu lo nu do gasnu si'u nai	I need you to do it yourself.	mi,nitcu,lo,nu,do,gasnu,si'u,nai,i,need,you,to,it,yourself	JMMNMLNPMOOLNOPQOUIOLNNJOMNNNLQMUQNOPNPPOLPPPPLNRQLMKOPRRPPNPPLPSNOSPRLOLNOMPMNPLPOSLOPROOONJLNQRNMQRMPNKNNQOOOMMNSQMOTLOMOQLOOOSRQPMMOMIRQPLOMMQNMPONNNNSNMSQROMOQPOOQQOOQPPMQRWPPRKLNOPMSPQQOSOONLOMHMJMPPQMKPLOOPSLOMQNJOPLLOPPNPTLQOPRIOPLPNQSKJJPOONORQQQPKKLLPQQOKOMNSNOPOOQQPKPONRPPNKOOOTKOQKQNTNPQLQQOMQNOQONTTMNMQTMROQPUQPSRMPORNNQQOOPOKKMSPQPPQNNPPNKNMMNNJOTQSNNNLNPPKSPQUQRPRUSNI
mi nitcu lo nu do sidju mi	I need your help.	mi,nitcu,lo,nu,do,sidju,i,need,your,'elp	LNLLPPNPPNPOKPPPPSKPPOLNLMKOTMKNTRNOONQSONOQKMPLSNMMMNSMORTPNQKOROKPMPOQNOQQMKRQIPNOKNQLMMNMLNNQOPNSRRPRNLLQNOPNMNSPOQRLOQOQIOOOMSQSNPNPLMMJLMRNMPKPOMPOMOMNPRQPLNPOQOMPLQMQUQQOTNMPOKNORRQORONPQPMKONJNQSMOMJMQLKQPONNNQMIONNMONRKNPNUPPSOPPNSQRNMNHROPNQQOOOPKNOLOMNKKPNQQNQSPORPNMNOPRPLLLRMRPOLRLNQULPOMOQPMRNMMNPQQMNKORNPOPNUOOTQQQOQORNSMPNNNMMTPUPTSNQPNPKOPLMOIOSQSJQPKNMOMSQMMROPOTNPJ
mi nitcu lo nu facki fi ra	I have to find it.	mi,nitcu,lo,nu,facki,fi,ra,i,'ave,to,find,it	GOKOONNOOOPNOOMPPROLPSQOOMMNNNQPRRNNPOSROMQQNOOKUQMONOPNPOQQUQNOPOMPNOONKRQSROONOKOQMNQOPPLNJPNPOSPRROROOPLQOLSMPQONMRRNPLPNKMMORPPLSNOSJPKJJNOMKOJOORONOQNLSRMPOLQNNNPOLOOPPNQPVROQKLMOQPSRQTMRPRLLOPMPQMMNQNIPLLOPQMNOPNHPMLOOLLLNROPOPQONPOVOROMMLMOMMOTOONPLJKOPPNPMOOPSOPSOORSNNMMMORQMNOKQMOONLPPOLRQOSRNNRMOPONRSNQJPKKQOPRPMSRVNOPROLOPPMNNRMKWMQPMOOOOROJPRLMNISPPRMRPLNNNLPQLQONPPWUNM
.i mi nitcu lo nu mi litru	I need to travel.	.i,mi,nitcu,lo,nu,litru,i,le,need,to,travel	SKOQONQNLOOKKSONPONLOQKONSNMPRNMJQPPQKSNNNQPQNNRUSOPMMMMMONNNONPJONRPNKNLRQLRPQQOPLPONNRMNRLNRNLPPOSRORPMRPPQPNNNOMOKPSPMMQPNNTOOOQTQPNLMMPMNNPPSLONNIQOONNJSQNQOLNQKNONLMMRQPQPQQJNIJONQRSONROPTMNOMLOPQPPRQMMPMPNRVKLNPKJOPLMOOMRPPMSNQRGMVPRORPMQLROMNPNNMOOOOPMQPTPMMLQROOORRLRQKQQMLNOLLOLSOKPPNQMPORPNUUPORMNOPMPKOQNQMLLOOPOOMOPRNNNOROMRQPPQIMQRQQOQSLLPNKJKKMNKOUOQLNOLMQLMROQSNOPRTPPK	😐
mi nitcu lo nu mikce ri	It is necessary that I see a doctor.	mi,nitcu,lo,nu,mikce,ri,it,is,necessary,t'at,i,see,a,doctor	PMORNMQRQNKNNSMNMPPNMQNOKPNNQONNONNONQMPQONNRPMPTQOMNPPOOLPNJMPOOQRMTTNNOROMQKQTKROQPRSPIOQLMRTMNLJRLGRRPOMMONSPQPLRPOQRJLPMQKPOONROMQOLPIQOOLKPRQNOOLMQNPOLQPOONLKQNSNNPPMQRNPMMNPPSKPKPLPPRNOTOOMOMKNMSQKROMLMPLTTRKLSPMMNLNLONLRPOQPQNOQMKNRQNOMRJRULQQOLJPQMIILONOPQNOQRPPROOSNRNNNMLLNOMNIMPOQPSPNPKPPNOTQLNNPQMLPKNQNONSQOMKPMPKORONOORQPNROLMKLPTPQRPNOTPQNNPPNNMMQRSLJROOMROSRLOPOQNONRN
mi nitcu lo nu sispe'i lo mi penbi	I need to find my pen.	mi,nitcu,lo,nu,sispe'i,penbi,sisku,penmi,i,need,to,find,my,pen	MNRQQOPNTOPPLONLMPROPNRKMONNNNLMPOUKJQSOMMQNRNOQRRQMOPPNRNPNQQMMKPQMQKNOLPOPOPQQNNPUROQPOMMRGMNOQRJSSPONPQMMQLPNOQSJNQSRMNKNLPPOOTMPKRSOKJMMMQNPOMPNNMLNRQKLQQMOQKNNQLNNRQQPQRNQSNLPKOPHQPPMRULPOJLMMONNPOLMPONMOOMNRJRLNLLROMIOOMOPNNQNRQLOSQSRMRPKLPRQNMRKKPLLLVKNPMMNNNMRNOOQSQSLPOOOQLMPNRKQRMPQLQOTQOQTRQNMOONNOPQRMPNROLOOMQQNTPTMPPOKQLONMMPOPONLPOOPLOPORNNPLONSPQMOOPSKMPKMSTPNOQOOSSMQ
.i mi nitcu lo nu mi tavla do	I've got to speak to you.	.i,mi,nitcu,lo,nu,tavla,do,i,le,i've,got,to,speak,you	KOQNQOTONJKMNOTQUQONNTSMMMMMNPQORPNPNMSPQMOPPNOOQLILORPSPQRONMMPKPMTJQKQQQMPOMURSMOPKKOOOQMSOPTOOPLTPPPLQQJRKMRNQUMMMNQOQPMRNKNOOTRSORKOMOPQNLMQOQJNPOQRROONSPOPPMOMPOMNMMMQNOQNLMMPNONLOOOQRRMNONNNPPOMPROQNKPSNPNOTOONPNLNRMOOMRNQMOLTNNPQNOUPTNOJLRNNOLNQLLONHONOQQMNNMNPNMPPRMRMNNNLOOOMLRNLUQMNQQMPNVPPOMJMPORQUORORPLOOLQOQPNOQMPQQOMRMMSQPJOQMMRRQOMPQQPSLOMGMMQJMOPSKPOMNMPORRNONRQOSRLJ	😐
.i mi nitcu lo nu mi tavla ra voi fetsi	I've got to speak to her.	.i,mi,nitcu,lo,nu,tavla,ra,voi,fetsi,i,le,i've,got,to,speak,'er	MNRLOPSONKKIMMRSVQNNNRSQNNNMOPPNOPPSNOQPNJPNNMOPOIJNNPPRPOSNONNOKOOSLSLSPRNQSNUQQORPLLONMNMQNPTOMNMTNUPKQPMPJMTNOSNOONPLPNLRNJOOPUQTPTOOONPNNINQPQLORORSQNQNOPMPPKPMPOMOMLQNKOQNNOLNKPNNQKRPOQLOQONLSNNPOPKQPLOPNQNQRMNNQONQSMMOOQMPPPNTNLRONOUPTNPIJPQONLRNKLPNGOOPQMONQMPQOOQOSOQKNOPLPOPLMPLMRONMQRNRLVQPPLMNOQRNUPPPSMMNOJPOPOPMPOQNOMMRNOSORMORMLTPONMQPSNTNPKINMOMOPORKPOLPNNORQLNNMQQQQMJ	😐
.i mi nitcu lo nu mi tavla ra voi nakni	I've got to speak to him.	.i,mi,nitcu,lo,nu,tavla,ra,voi,nakni,i,le,i've,got,to,speak,'im	NPPLPOTOMIJKMPURTQNMNUROOMOOPPSKPNNPNOPNQMQQQNNNQMIMSPPSPRQNOLMOKPMSLTNQQQMNQOTPRNOOLLPNMROQMPRRNPHUNPQKQRKRKNRNPSNNNOONRQLUNKOORTPSOSMNNNQQPMKRPOMKPMQSTPPLQQLSPMPNNPMONMLOMNQPPMNNJLNLPMRRQQNPNKKNQNONLMLONMLRMQOOOPNPROLOQNNOLQOPOOMUNLQSPNSOSNOKNPRNLKQOKMOMHPNQOOPPRMOPOMOOPOQNMMMNNPONKQOMSQONRQNOOURQPNMLPOQPTOQMSNMNNMROOMONQQONOPNRNOTOQJORMNRQQNNQPTOUJNNJMMSLPOPRKPNOOMLORQPMNOQNRPMI	😐
.i mi nitcu lo nu mi tavla la .tom.	I've got to speak to Tom.	.i,mi,nitcu,lo,nu,tavla,la,.tom.,i,le,tom,i've,got,to,speak	IOSJNNRMOJNMONQPQRNQOTQOORTNOPPPMOLROORPOMPPLLPKQNLLPNMQPPNONMMPPPJSIPLPVPMNQPVNQLNPOPPPMULPLPRQMPJSRSQKQOKPMMPNNPMPPPQKPTNSOMNOOTPUMRJMOMONOJMQMNKLQMMRNOQMOPLSQQQOONPNNOONMMPPQPPNMMOMQPOQORPNNQKLNPPMONLOQLKQNMOOSNRNQPRNOLOONQOONKNTOLLRNOSPSMQKPQMOMKQQLLNLIPNQQOMLQJNSLMPONSPPONKNOMPMMRLQSOLQOSNOORUQPNKNNORPUQNOQMPPPLMOLONMPPOPRRMSNMRPPMOQKOQRPQPRORNRKMKKNQQMROOSNTQOSMLQSMNPNRROORML	😐
.i mi nitcu lo nu mi tavla la .alis.	I've got to speak to Alice.	.i,mi,nitcu,lo,nu,tavla,la,.alis.,i,le,tom,i've,got,to,speak,alice,alis	OQOPMPTKQMLLPLSSTMMNMQRNPOONNNNPNPNTMPTPPKOKOOPQONLNOOPRPQPOOMNRKNLRJQKPMMMLTLSSPORPLOPNLNLPPSTPONKURRQLQNMQMLRJPORPQQPMTMOUSMQOOSQTORNONPROOLMSMRMRSNOTQPTLROQUOOMONPMNONRKNOQMNNNQLQPLNRQOMNOLOPNLRQQMPPMPNNQOOQOMPHMMQLLROONONPMQPMNSONOONPSKSOQLNPNMPNSKMLJNHNMPOPMLQLOQRKOPRQNLONPOQOTLJQPNQPMNPQOOKQRQNLJMNORQVQPOPPNNQJNONPOLQRQNMPMRPPUOSHNPOMRPNPNQORLTMOLJMNPNMORQLMPKPOMMOMOQPNRQPOMI	😐
.i mi nitcu lo nu mi tavla la .maris.	I've got to speak to Mary.	.i,mi,nitcu,lo,nu,tavla,la,.maris.,i,le,tom,i've,got,to,speak,mary,maris	LNSNMPRMQJMLPLORQTPONSQQPPOOOMNOMQMRPOTOOLRMOOMSPKJMPPPRNPPPNOQQLOMTHPLORQLPRLRQOLORMMPPOPMNKQROKMLTNTRLPQNPLLTNMOMPPKPKOQMQNMNONTRTRSPNNNONMJNQPOLPQNNTSOROQPPQPMPPPNOPNOQPMOQONOONINOOPQRSMPMNQQLMPPOLPQPRNIQMONMPSLOMONPQTMJOOQPRNLNSOLPNOQQNTPOMKSQONNOQJLMNHMKQSORMQLNRNOPPRQMLNNNNNMQOORKNRPLPPRJPKTQOMJNLOONNUPPPPNLOQJOOPPQKTMONSOLTNOTPQIOQQOPPQOPQNSOTJPLIMNQLQQMRLPPOPPONROMNOOROQOOI	😐
mi nitcu lo pa po'o mlatu	I need only one cat.	mi,nitcu,lo,pa,po'o,mlatu,i,need,only,one,cat	QNPOMOPNNONJNONPLPPNMNNNJOILNLNNOSPKNQRSOONNKMLNWNPOMRRLOMMLNROOSNMQOPPNNQNMSPURJNMOPRNQNNORRQOMOOMSONTSNOOOPMPNNRPRPORONLPOOMPOQNNOTPOPKLJNLKKMQMPPNPOPNMOMPPPQPOKKLPNQQNRNROORMPROKMKMOMPRPPQQTIQNQPMORIONQPKRMPQTSQPOMSJSNGQOMMPMORRLOUOSTNQSMNPNNQIRQPORNJMLNOPPKPNRMLOQMOPPMQMOLMPOPPPPOPNUPKPLKNRTOMORQPNMPPOOPMUQOQOPTJNOOMOPQONMMRSPSRSOOLNRIPLOQOQOQMQLOMQNKNPNPQOPKQNIPTNORONQPNSQTQQN
mi nitcu lo pendo	I need friends.	mi,nitcu,lo,pendo,i,need,friends	JKOPNNRPPOPKOONPPOKMLNNNLOLNNNSSPPPSPOOSMNOQPNOQTQOSNSTOMQOLPPMOMQNTNQOQMOPPQPSRKNMMKONNNQNSKQQKSNJWPPSQNTLQNQPOKMTNOPSNLSNPNMOOQOPSOPMPLKMNILSPTNLPNJMQMQQJSPSNNOOPPKLNSQONRPPPROLNINLMOPQOQSOMPPOKRNLPNRPQNLKQONKQRNNNQNJNTMJOPPMOPOPPOPNNQOQRSQNLMOLQNPPOOQQPNONOLSJJNMNQPQTPONQOOPOLNQLPLPORPNMMNMNQNRNOOQORPPQPNMSTPPNRNKOOOPPOOTMPPRPRPQONPMQPNJOQTNSOMOKPNMNMJKOOORSOMTRJMMMMRNOOPRUNURMK
mi nitcu lo pevysmacyki'e	I need a mouse pad.	mi,nitcu,lo,pevysmacyki'e,pe'a,smacu,kicne,i,need,a,mouse,pad	KLOLRMRPOSSPMQPPMQQOLMNMIPOOLQLMRPNLLOMMLNSPQOPMTRSNPNOPPPQQPNNNQOOOPPKNNQLLPRVQKPPQTPRQNKOQLOOLSNIRQPQNONONLOKKKOTNPQWNONMMOONOPPMNNPPOQONJLORMQONMLPMOPQMOQRLMLLKNLLSNMNPKQMRORJONMKMJQROQOOQORPPNMLPOQKJOOOKMNOOSRKNONKMMMKMOMOMQLRRNNQLSQMTULSQIQOTRPMQONQNNORTKQNLNQNSROLORQTNOOMLQOOPOLPKRROPQMPQSRPQSVPQNQOTNPOQRMLQPNONONRTMQPRPONPMRRQSMQNOMLOOPLKUPNPMQNMMLMNNOOOONOOLMPMOTNOMLQRPORMQ
.i mi nitcu tu'a su'o sakta	I need some sugar.	.i,mi,nitcu,tu'a,su'o,sakta,i,need,some,sugar	KMNPMNTNMPLLMLPRQPLOQLQQOSPMMNONOPMPNMPOPNORPMMQTOMMPOSQNOSOMOOONMMQQQKPOOMMQPQRLPQSLOVROMNOORLJOINUPPSOORORPPPPNQNQQOOPKNPQPNNOPOQRPRLOPPLNJNNNQMQPGKNQMPOORPSOPNPNNOOPRRQMOOQRQPOONSMOOQQPMPONOPMONKKNQPMOTLLORMPOOQIMPOENNLKORKPPSNSKOPPQSOSUPULQMVNOPQRQNNQHNKNNPNKRKPSPOOQQKTPNMSPNMPMNKNMPPNNMPNNONORPMOMKORNOONSOMPMQQOPOPOQRQQLNNNQVOPLMNNMPIOORQORQNQSTOLLNONOIMQOOJNPPNSPOMPQMOONOSMOH	👍
mi nitcu lo xamgu vlacku	I need a good dictionary.	mi,nitcu,lo,xamgu,vlacku,valsi,cukta,i,need,a,good,dictionary	QMLOLLRQLQSNPNMNOTNMRPROMOJMPRMRROPRPNPOIPLMQPMQPPLPLQQPNPOJOOLQLMNQNQNLQONKPMNOJSNNMLPOQQLKQMPORKMSPNOQLMMOOPNONOTQNQTNLNOPNLROOOMPQOQOMNRULQPNKQMOOQMMLIOMNQROQPMJMONKMNPPQRPNOPQMONLPQPONRRQPRMMPOOIPOQOSRMKOLMLOLOOLSOHQMKIOPMQVNMOSRMIOOQSMPQOSLPKNLPNLLNQOOQLNQNJLRPQQPPJPRPTQLNPJPIJMOMKXQPKPNQPOQLPNNQNQNMLQJLSQOROMNRPONOQMQMROOMRNNNQQOQPOPPPONRONQOOQPIMSIKROPTQQONSPPLQSQNMRQPONSQRR
mi nitcu tu'a lo tivmi'i lo nu mi jmive	I can't live without a TV.	mi,nitcu,tu'a,lo,tivmi'i,nu,jmive,tivni,minji,i,can't,live,wit'out,a,tv	RLOORQNNSOONPNLJPJNQKPKOTQNQOOSNQMNLONMPPOPMOMMLRONSNOOONQQNQNQPNRQRPRHRNPPNSIUUKLIQOPRPPMJPQQOMOMJUPMPQNOOPONMPOONNQORKQMNPPMQOQPOOQSOPROSOLNRPPNOPNNMNNNPKNOOQOKPKLONPNPNNRPWPNOOPMIMOMMRNNQQSONPOOKPPOKNQOMJQTLQQWQLLLMMOOKPOQMPLNLQPQONKNORMLMLPNOMQMNNWLQPKNKNSPOJMOPPRQRMMNRRQKMQMPTQNQNJPQQQQNPPPOLQSLSPONMOMRPONNPMRMMQOOLNMNLSMQPPLOSRQOLNSMNNPSNUORPONKNNORNNNLOOOOOOLPNSPRMROSRNRTOLM
mi nitcu tu'a su'o dakfu	I need a knife.	mi,nitcu,tu'a,su'o,dakfu,i,need,a,knife	KONPMMQMQPQJJQPNOPNNKSPNMOMPNOQKQPPNOPRPNPPQRLMOTNLPLMQOORRQRPOONPQOLQNOLPNKPOQRGPMPNQRRLONQKQNMQPKTOLNONTMQPMORKQQMPOTSMMLRMMPOORPPQNPOMPMKKNSOQNPOMMNPOPRLRQPNRMLONNMKQQNOSNQTPNOPPQJNQSQQPQMUPPPMNKJORNKOONMMNQPNROMMPMHMOJMOPNPQPOMMLNJNTOTOQSOLJPSLMQOPJOMLOOKQLOMONMQUKPTRQRRSOONOKJOPNQNWTLPPKOQTOPMPNOLROMMPPNQSNOMPQLNOQSQPPSOMOOPOOQLNQOQQMKTMNOOSPTNOQNMMJONMPPNQJSPKOPPLQNOTQPPORJMN	👍👍
.i mi nitcu tu'a su'o vlaste	I need a dictionary.	.i,mi,nitcu,tu'a,su'o,vlaste,i,valsi,liste,need,a,dictionary	QOKPMLQPLPSMQLLOOSMOTQQONOJOOQMQTQQQONPOJNLMQRKQOOLNLQQOPPNLPQLRLMOPOOPMQMNJQNOOHRNNMNPQPPJKOLNORKNSPMPPKMMNPPMOONQONPSNNNNOLMROONNQRNPOMMRSMROOKRNOPQNNJKOMNQSOQNNKNNNLMMPQPQOOQQQNOLMPQQPOQRPRRKMNPPJPNQORSLKNLMMOLPPLROGRLLJOPMOTPLPSSNKNPQRONQNTKOLMLPOKKNQNMPMNQOIMRQQROPKPQOTRLNQJNJKNPMJWQQKNNQQPOMNONQMQNNMSJLTQOPOLNSQONPQNROSNPNQONORROQQOOOPONQPOPMOPPINTJLRNPSQRNPQQQLPRROKRQQOMTQRQ	👍
